ACK Flag Cnt,Active Max,Active Mean,Active Min,Active Std,Bwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Header Len,Bwd IAT Max,Bwd IAT Mean,Bwd IAT Min,Bwd IAT Std,Bwd IAT Tot,Bwd PSH Flags,Bwd Pkt Len Max,Bwd Pkt Len Mean,Bwd Pkt Len Min,Bwd Pkt Len Std,Bwd Pkts/b Avg,Bwd Pkts/s,Bwd Seg Size Avg,Bwd URG Flags,CWE Flag Count,Down/Up Ratio,Dst Port,ECE Flag Cnt,FIN Flag Cnt,Flow Byts/s,Flow Duration,Flow IAT Max,Flow IAT Mean,Flow IAT Min,Flow IAT Std,Flow Pkts/s,Fwd Act Data Pkts,Fwd Blk Rate Avg,Fwd Byts/b Avg,Fwd Header Len,Fwd IAT Max,Fwd IAT Mean,Fwd IAT Min,Fwd IAT Std,Fwd IAT Tot,Fwd PSH Flags,Fwd Pkt Len Max,Fwd Pkt Len Mean,Fwd Pkt Len Min,Fwd Pkt Len Std,Fwd Pkts/b Avg,Fwd Pkts/s,Fwd Seg Size Avg,Fwd Seg Size Min,Fwd URG Flags,Idle Max,Idle Mean,Idle Min,Idle Std,Init Bwd Win Byts,Init Fwd Win Byts,Label,PSH Flag Cnt,Pkt Len Max,Pkt Len Mean,Pkt Len Min,Pkt Len Std,Pkt Len Var,Pkt Size Avg,Protocol,RST Flag Cnt,SYN Flag Cnt,Subflow Bwd Byts,Subflow Bwd Pkts,Subflow Fwd Byts,Subflow Fwd Pkts,Timestamp,Tot Bwd Pkts,Tot Fwd Pkts,TotLen Bwd Pkts,TotLen Fwd Pkts,URG Flag Cnt
1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,49669,0,0,,0,0.0,0.0,0.0,0.0,Infinity,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,-1,33,Benign,0,0,0.0,0,0.0,0.0,0.0,6,0,0,0,0,0,2,02/03/2018 08:56:26,0,2,0.0,0,0
1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,49990,0,0,,0,0.0,0.0,0.0,0.0,Infinity,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,-1,32,Benign,0,0,0.0,0,0.0,0.0,0.0,6,0,0,0,0,0,2,02/03/2018 10:24:18,0,2,0.0,0,0
1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,49992,0,0,,0,0.0,0.0,0.0,0.0,Infinity,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,-1,254,Benign,0,0,0.0,0,0.0,0.0,0.0,6,0,0,0,0,0,2,02/03/2018 10:24:18,0,2,0.0,0,0
1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,50048,0,0,,0,0.0,0.0,0.0,0.0,Infinity,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,-1,180,Benign,0,0,0.0,0,0.0,0.0,0.0,6,0,0,0,0,0,2,02/03/2018 10:37:39,0,2,0.0,0,0
1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,50156,0,0,,0,0.0,0.0,0.0,0.0,Infinity,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,-1,180,Benign,0,0,0.0,0,0.0,0.0,0.0,6,0,0,0,0,0,2,02/03/2018 10:46:44,0,2,0.0,0,0
1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,50206,0,0,,0,0.0,0.0,0.0,0.0,Infinity,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,-1,148,Benign,0,0,0.0,0,0.0,0.0,0.0,6,0,0,0,0,0,2,02/03/2018 10:51:41,0,2,0.0,0,0
1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,50215,0,0,,0,0.0,0.0,0.0,0.0,Infinity,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,-1,184,Benign,0,0,0.0,0,0.0,0.0,0.0,6,0,0,0,0,0,2,02/03/2018 10:51:42,0,2,0.0,0,0
1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,50220,0,0,,0,0.0,0.0,0.0,0.0,Infinity,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,-1,180,Benign,0,0,0.0,0,0.0,0.0,0.0,6,0,0,0,0,0,2,02/03/2018 10:51:45,0,2,0.0,0,0
0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,50212,0,1,,0,0.0,0.0,0.0,0.0,Infinity,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,-1,0,Benign,0,0,0.0,0,0.0,0.0,0.0,6,0,0,0,0,0,2,02/03/2018 10:51:45,0,2,0.0,0,0
1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,50064,0,0,,0,0.0,0.0,0.0,0.0,Infinity,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,-1,5645,Benign,0,0,0.0,0,0.0,0.0,0.0,6,0,0,0,0,0,2,02/03/2018 10:35:55,0,2,0.0,0,0
0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,49546,0,1,,0,0.0,0.0,0.0,0.0,Infinity,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,-1,0,Benign,0,0,0.0,0,0.0,0.0,0.0,6,0,0,0,0,0,2,02/03/2018 08:49:56,0,2,0.0,0,0
1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,50065,0,0,,0,0.0,0.0,0.0,0.0,Infinity,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,-1,5629,Benign,0,0,0.0,0,0.0,0.0,0.0,6,0,0,0,0,0,2,02/03/2018 10:35:55,0,2,0.0,0,0
1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,49580,0,0,,0,0.0,0.0,0.0,0.0,Infinity,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,-1,10227,Benign,0,0,0.0,0,0.0,0.0,0.0,6,0,0,0,0,0,2,02/03/2018 09:00:51,0,2,0.0,0,0
1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,49541,0,0,,0,0.0,0.0,0.0,0.0,Infinity,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,-1,180,Benign,0,0,0.0,0,0.0,0.0,0.0,6,0,0,0,0,0,2,02/03/2018 09:03:16,0,2,0.0,0,0
1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,49690,0,0,,0,0.0,0.0,0.0,0.0,Infinity,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,-1,9166,Benign,0,0,0.0,0,0.0,0.0,0.0,6,0,0,0,0,0,2,02/03/2018 09:29:20,0,2,0.0,0,0
1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,49701,0,0,,0,0.0,0.0,0.0,0.0,Infinity,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,-1,8346,Benign,0,0,0.0,0,0.0,0.0,0.0,6,0,0,0,0,0,2,02/03/2018 09:29:21,0,2,0.0,0,0
1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,49689,0,0,,0,0.0,0.0,0.0,0.0,Infinity,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,-1,8394,Benign,0,0,0.0,0,0.0,0.0,0.0,6,0,0,0,0,0,2,02/03/2018 09:29:22,0,2,0.0,0,0
1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,49698,0,0,,0,0.0,0.0,0.0,0.0,Infinity,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,-1,6262,Benign,0,0,0.0,0,0.0,0.0,0.0,6,0,0,0,0,0,2,02/03/2018 09:29:22,0,2,0.0,0,0
1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,49786,0,0,,0,0.0,0.0,0.0,0.0,Infinity,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,-1,508,Benign,0,0,0.0,0,0.0,0.0,0.0,6,0,0,0,0,0,2,02/03/2018 09:42:46,0,2,0.0,0,0
1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,49876,0,0,,0,0.0,0.0,0.0,0.0,Infinity,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,-1,176,Benign,0,0,0.0,0,0.0,0.0,0.0,6,0,0,0,0,0,2,02/03/2018 09:57:16,0,2,0.0,0,0
1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,49928,0,0,,0,0.0,0.0,0.0,0.0,Infinity,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,-1,181,Benign,0,0,0.0,0,0.0,0.0,0.0,6,0,0,0,0,0,2,02/03/2018 10:00:02,0,2,0.0,0,0
1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,50050,0,0,,0,0.0,0.0,0.0,0.0,Infinity,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,-1,180,Benign,0,0,0.0,0,0.0,0.0,0.0,6,0,0,0,0,0,2,02/03/2018 10:17:30,0,2,0.0,0,0
1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,50054,0,0,,0,0.0,0.0,0.0,0.0,Infinity,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,-1,180,Benign,0,0,0.0,0,0.0,0.0,0.0,6,0,0,0,0,0,2,02/03/2018 10:17:31,0,2,0.0,0,0
1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,50149,0,0,,0,0.0,0.0,0.0,0.0,Infinity,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,-1,180,Benign,0,0,0.0,0,0.0,0.0,0.0,6,0,0,0,0,0,2,02/03/2018 10:24:13,0,2,0.0,0,0
1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,50157,0,0,,0,0.0,0.0,0.0,0.0,Infinity,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,-1,6542,Benign,0,0,0.0,0,0.0,0.0,0.0,6,0,0,0,0,0,2,02/03/2018 10:24:20,0,2,0.0,0,0
1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,50277,0,0,,0,0.0,0.0,0.0,0.0,Infinity,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,-1,6224,Benign,0,0,0.0,0,0.0,0.0,0.0,6,0,0,0,0,0,2,02/03/2018 10:30:13,0,2,0.0,0,0
1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,50278,0,0,,0,0.0,0.0,0.0,0.0,Infinity,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,-1,6224,Benign,0,0,0.0,0,0.0,0.0,0.0,6,0,0,0,0,0,2,02/03/2018 10:30:13,0,2,0.0,0,0
1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,50196,0,0,,0,0.0,0.0,0.0,0.0,Infinity,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,-1,180,Benign,0,0,0.0,0,0.0,0.0,0.0,6,0,0,0,0,0,2,02/03/2018 10:31:00,0,2,0.0,0,0
1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,50213,0,0,,0,0.0,0.0,0.0,0.0,Infinity,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,-1,192,Benign,0,0,0.0,0,0.0,0.0,0.0,6,0,0,0,0,0,2,02/03/2018 10:31:05,0,2,0.0,0,0
1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,50445,0,0,,0,0.0,0.0,0.0,0.0,Infinity,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,-1,30016,Benign,0,0,0.0,0,0.0,0.0,0.0,6,0,0,0,0,0,2,02/03/2018 10:35:12,0,2,0.0,0,0
1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,50365,0,0,,0,0.0,0.0,0.0,0.0,Infinity,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,-1,176,Benign,0,0,0.0,0,0.0,0.0,0.0,6,0,0,0,0,0,2,02/03/2018 10:37:47,0,2,0.0,0,0
1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,50367,0,0,,0,0.0,0.0,0.0,0.0,Infinity,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,-1,180,Benign,0,0,0.0,0,0.0,0.0,0.0,6,0,0,0,0,0,2,02/03/2018 10:37:49,0,2,0.0,0,0
1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,50396,0,0,,0,0.0,0.0,0.0,0.0,Infinity,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,-1,32,Benign,0,0,0.0,0,0.0,0.0,0.0,6,0,0,0,0,0,2,02/03/2018 10:37:52,0,2,0.0,0,0
1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,50878,0,0,,0,0.0,0.0,0.0,0.0,Infinity,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,-1,4969,Benign,0,0,0.0,0,0.0,0.0,0.0,6,0,0,0,0,0,2,02/03/2018 12:08:55,0,2,0.0,0,0
1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,50919,0,0,,0,0.0,0.0,0.0,0.0,Infinity,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,-1,6304,Benign,0,0,0.0,0,0.0,0.0,0.0,6,0,0,0,0,0,2,02/03/2018 12:10:49,0,2,0.0,0,0
1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,50931,0,0,,0,0.0,0.0,0.0,0.0,Infinity,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,-1,8239,Benign,0,0,0.0,0,0.0,0.0,0.0,6,0,0,0,0,0,2,02/03/2018 12:10:49,0,2,0.0,0,0
1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,50886,0,0,,0,0.0,0.0,0.0,0.0,Infinity,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,-1,180,Benign,0,0,0.0,0,0.0,0.0,0.0,6,0,0,0,0,0,2,02/03/2018 12:11:42,0,2,0.0,0,0
1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,50885,0,0,,0,0.0,0.0,0.0,0.0,Infinity,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,-1,180,Benign,0,0,0.0,0,0.0,0.0,0.0,6,0,0,0,0,0,2,02/03/2018 12:11:42,0,2,0.0,0,0
1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,50976,0,0,,0,0.0,0.0,0.0,0.0,Infinity,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,-1,189,Benign,0,0,0.0,0,0.0,0.0,0.0,6,0,0,0,0,0,2,02/03/2018 12:19:18,0,2,0.0,0,0
1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,50984,0,0,,0,0.0,0.0,0.0,0.0,Infinity,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,-1,184,Benign,0,0,0.0,0,0.0,0.0,0.0,6,0,0,0,0,0,2,02/03/2018 12:19:20,0,2,0.0,0,0
1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,51005,0,0,,0,0.0,0.0,0.0,0.0,Infinity,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,-1,184,Benign,0,0,0.0,0,0.0,0.0,0.0,6,0,0,0,0,0,2,02/03/2018 12:19:20,0,2,0.0,0,0
1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,51023,0,0,,0,0.0,0.0,0.0,0.0,Infinity,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,-1,4736,Benign,0,0,0.0,0,0.0,0.0,0.0,6,0,0,0,0,0,2,02/03/2018 12:20:23,0,2,0.0,0,1
1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,51027,0,0,,0,0.0,0.0,0.0,0.0,Infinity,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,-1,176,Benign,0,0,0.0,0,0.0,0.0,0.0,6,0,0,0,0,0,2,02/03/2018 12:23:09,0,2,0.0,0,0
1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,51035,0,0,,0,0.0,0.0,0.0,0.0,Infinity,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,-1,176,Benign,0,0,0.0,0,0.0,0.0,0.0,6,0,0,0,0,0,2,02/03/2018 12:23:12,0,2,0.0,0,0
1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,51049,0,0,,0,0.0,0.0,0.0,0.0,Infinity,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,-1,31,Benign,0,0,0.0,0,0.0,0.0,0.0,6,0,0,0,0,0,2,02/03/2018 12:23:14,0,2,0.0,0,0
1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,51127,0,0,,0,0.0,0.0,0.0,0.0,Infinity,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,-1,176,Benign,0,0,0.0,0,0.0,0.0,0.0,6,0,0,0,0,0,2,02/03/2018 12:27:00,0,2,0.0,0,0
1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,51135,0,0,,0,0.0,0.0,0.0,0.0,Infinity,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,-1,184,Benign,0,0,0.0,0,0.0,0.0,0.0,6,0,0,0,0,0,2,02/03/2018 12:27:02,0,2,0.0,0,0
1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,51160,0,0,,0,0.0,0.0,0.0,0.0,Infinity,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,-1,181,Benign,0,0,0.0,0,0.0,0.0,0.0,6,0,0,0,0,0,2,02/03/2018 12:28:25,0,2,0.0,0,0
1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,51295,0,0,,0,0.0,0.0,0.0,0.0,Infinity,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,-1,176,Benign,0,0,0.0,0,0.0,0.0,0.0,6,0,0,0,0,0,2,02/03/2018 12:48:14,0,2,0.0,0,0
1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,51310,0,0,,0,0.0,0.0,0.0,0.0,Infinity,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,-1,176,Benign,0,0,0.0,0,0.0,0.0,0.0,6,0,0,0,0,0,2,02/03/2018 12:48:15,0,2,0.0,0,0
1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,51471,0,0,,0,0.0,0.0,0.0,0.0,Infinity,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,-1,62,Benign,0,0,0.0,0,0.0,0.0,0.0,6,0,0,0,0,0,2,02/03/2018 01:15:15,0,2,0.0,0,0
1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,51487,0,0,,0,0.0,0.0,0.0,0.0,Infinity,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,-1,180,Benign,0,0,0.0,0,0.0,0.0,0.0,6,0,0,0,0,0,2,02/03/2018 01:15:17,0,2,0.0,0,0
1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,51473,0,0,,0,0.0,0.0,0.0,0.0,Infinity,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,-1,226,Benign,0,0,0.0,0,0.0,0.0,0.0,6,0,0,0,0,0,2,02/03/2018 01:15:27,0,2,0.0,0,0
